case,year,Scenario,TechSensitivity,nonsrec_energy_revenue,nonsrec_capacity_revenue,nonsrec_rps_revenue,nonsrec_revenue,capacity,output,capacityfactor,nonsrec_revenue_permwh
statedpolicy_dgsolar_lowngcost,2050,SP + High Solar,Low NatGas Price,428188457.57564217,10186799.084895926,82294140,520669396.6605381,15730.893916666668,27918570.264222734,0.20259823865754945,18.649572371826245
statedpolicy_dgsolar_lowrecost,2030,SP + High Solar,Low RE/BESS Cost,175659923.36879978,2410732.7221062696,11125958,189196614.09090605,4370.225083333334,7839489.807756768,0.20477639269406395,24.133791704621625
statedpolicy_dgsolar_lowrecost,2040,SP + High Solar,Low RE/BESS Cost,307368525.91696215,4661094.744753256,-2,312029618.6617154,10473.906,18764823.185694236,0.20451807600619604,16.62843372271143
statedpolicy_dgsolar_lowrecost,2050,SP + High Solar,Low RE/BESS Cost,448746907.42945915,3561607.3591257897,-6,452308508.78858495,15730.893916666668,27918570.264222734,0.20259823865754945,16.20099111479975
statedpolicy_dgsolar_mid,2030,SP + High Solar,Mid,177002317.8155023,5186516.343120277,20409741,202598575.15862256,4370.225083333334,7839489.807756768,0.20477639269406395,25.843336763849326
statedpolicy_dgsolar_mid,2040,SP + High Solar,Mid,368386788.9716251,8855874.528307285,4321946,381564609.49993235,10473.906,18764823.185694236,0.20451807600619604,20.334037028967387
statedpolicy_dgsolar_mid,2050,SP + High Solar,Mid,514596537.4147201,3401209.023410471,12487290,530485036.4381306,15730.893916666668,27918570.264222734,0.20259823865754945,19.001153404977185
statedpolicy_dgsolar_noflexibleload,2030,SP + High Solar,No Flexible Load,175116190.9120372,3678736.7553634765,21946725,200741652.66740066,4370.225083333334,7839489.807756768,0.20477639269406395,25.606468990976584
statedpolicy_dgsolar_noflexibleload,2040,SP + High Solar,No Flexible Load,351638063.3682587,15500443.13862713,7633098,374771604.5068858,10473.906,18764823.185694236,0.20451807600619604,19.972029621499495
statedpolicy_dgsolar_noflexibleload,2050,SP + High Solar,No Flexible Load,516094710.4504094,20355908.99352272,20752175,557202794.4439322,15730.893916666668,27918570.264222734,0.20259823865754945,19.95814216740103
statedpolicy_dgsolar_nointertrans,2030,SP + High Solar,No Interregional Transmission Upgrade,173866226.0320537,7863918.977896613,20698243,202428388.0099503,4370.225083333334,7839489.807756768,0.20477639269406395,25.821627806653687
statedpolicy_dgsolar_nointertrans,2040,SP + High Solar,No Interregional Transmission Upgrade,380219339.4621061,17989841.403845146,0,398209180.86595124,10473.906,18764823.185694236,0.20451807600619604,21.22104625902015
statedpolicy_dgsolar_nointertrans,2050,SP + High Solar,No Interregional Transmission Upgrade,552400015.6734049,11779342.898238765,0,564179358.5716437,15730.893916666668,27918570.264222734,0.20259823865754945,20.208031902501535
statedpolicy_dgsolar_nuclear_doublezcfcost,2030,SP + High Solar + Nuclear,Doubled ZCF Fuel Price,177002317.8155023,5186516.343120277,20409741,202598575.15862256,4370.225083333334,7839489.807756768,0.20477639269406395,25.843336763849326
statedpolicy_dgsolar_nuclear_doublezcfcost,2040,SP + High Solar + Nuclear,Doubled ZCF Fuel Price,343269947.3060314,10293803.419913404,5763247,359326997.7259448,10473.906,18764823.185694236,0.20451807600619604,19.148967947637548
statedpolicy_dgsolar_nuclear_doublezcfcost,2050,SP + High Solar + Nuclear,Doubled ZCF Fuel Price,514197863.3500912,7762937.588610228,13101340,535062140.93870145,15730.893916666668,27918570.264222734,0.20259823865754945,19.16509820792565
statedpolicy_dgsolar_nuclear_highngcost,2030,SP + High Solar + Nuclear,High NatGas Price,200993192.94936618,2752076.5833707512,779764,204525033.53273693,4370.225083333334,7839489.807756768,0.20477639269406395,26.089074486756783
statedpolicy_dgsolar_nuclear_highngcost,2040,SP + High Solar + Nuclear,High NatGas Price,346520942.2888841,6188765.169011845,0,352709707.45789593,10473.906,18764823.185694236,0.20451807600619604,18.796324589234164
statedpolicy_dgsolar_nuclear_highngcost,2050,SP + High Solar + Nuclear,High NatGas Price,485850973.8986833,3853977.386564805,0,489704951.2852481,15730.893916666668,27918570.264222734,0.20259823865754945,17.540473836971454
statedpolicy_dgsolar_nuclear_highrecost,2030,SP + High Solar + Nuclear,High RE/BESS Cost,177810346.70505458,26042643.631731693,40840653,244693643.33678627,4370.225083333334,7839489.807756768,0.20477639269406395,31.212955094944398
statedpolicy_dgsolar_nuclear_highrecost,2040,SP + High Solar + Nuclear,High RE/BESS Cost,367219975.1533663,14817832.621339444,98320006,480357813.77470577,10473.906,18764823.185694236,0.20451807600619604,25.598845724318725
statedpolicy_dgsolar_nuclear_highrecost,2050,SP + High Solar + Nuclear,High RE/BESS Cost,556546744.1569346,10402701.639716908,59128210,626077655.7966515,15730.893916666668,27918570.264222734,0.20259823865754945,22.42513315944984
statedpolicy_dgsolar_nuclear_instaterps_doublezcfcost,2030,SP + High Solar + Nuclear + 80% Instate,Doubled ZCF Fuel Price,177001982.5280104,5186824.438744383,20409269,202598075.9667548,4370.225083333334,7839489.807756768,0.20477639269406395,25.843273087273424
statedpolicy_dgsolar_nuclear_instaterps_doublezcfcost,2040,SP + High Solar + Nuclear + 80% Instate,Doubled ZCF Fuel Price,343269163.57337016,10294027.632724363,5763107,359326298.2060945,10473.906,18764823.185694236,0.20451807600619604,19.14893066938326
statedpolicy_dgsolar_nuclear_instaterps_doublezcfcost,2050,SP + High Solar + Nuclear + 80% Instate,Doubled ZCF Fuel Price,497569623.0585512,7954845.13765786,132450528,637974996.1962091,15730.893916666668,27918570.264222734,0.20259823865754945,22.851277488724605
statedpolicy_dgsolar_nuclear_instaterps_highngcost,2030,SP + High Solar + Nuclear + 80% Instate,High NatGas Price,200993023.94803047,2752051.972011172,779813,204524888.92004165,4370.225083333334,7839489.807756768,0.20477639269406395,26.089056040059507
statedpolicy_dgsolar_nuclear_instaterps_highngcost,2040,SP + High Solar + Nuclear + 80% Instate,High NatGas Price,346525781.8208699,6188837.640062243,0,352714619.46093214,10473.906,18764823.185694236,0.20451807600619604,18.796586355784672
statedpolicy_dgsolar_nuclear_instaterps_highngcost,2050,SP + High Solar + Nuclear + 80% Instate,High NatGas Price,476690117.2646316,3823483.6276042433,171874408,652388008.8922359,15730.893916666668,27918570.264222734,0.20259823865754945,23.36752930819893
statedpolicy_dgsolar_nuclear_instaterps_highrecost,2030,SP + High Solar + Nuclear + 80% Instate,High RE/BESS Cost,177810376.00868636,26042725.2063531,40839723,244692824.21503946,4370.225083333334,7839489.807756768,0.20477639269406395,31.21285060833023
statedpolicy_dgsolar_nuclear_instaterps_highrecost,2040,SP + High Solar + Nuclear + 80% Instate,High RE/BESS Cost,367206553.9593463,14817806.55388219,98327154,480351514.5132285,10473.906,18764823.185694236,0.20451807600619604,25.59851002909714
statedpolicy_dgsolar_nuclear_instaterps_highrecost,2050,SP + High Solar + Nuclear + 80% Instate,High RE/BESS Cost,533995121.20539033,10433317.892002221,291444794,835873233.0973926,15730.893916666668,27918570.264222734,0.20259823865754945,29.939686208378397
statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price,149035749.551169,20815889.488262556,34662451,204514090.03943157,4370.225083333334,7839489.807756768,0.20477639269406395,26.087678542177006
statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price,266288321.79462957,9889331.025015067,56150873,332328525.81964463,10473.906,18764823.185694236,0.20451807600619604,17.710186902960128
statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price,366257114.6831893,10479951.264965193,281678909,658415974.9481544,15730.893916666668,27918570.264222734,0.20259823865754945,23.583441727741537
statedpolicy_dgsolar_nuclear_instaterps_lowrecost,2030,SP + High Solar + Nuclear + 80% Instate,Low RE/BESS Cost,175659895.79686463,2410744.29096611,11125899,189196539.08783075,4370.225083333334,7839489.807756768,0.20477639269406395,24.133782137280235
statedpolicy_dgsolar_nuclear_instaterps_lowrecost,2040,SP + High Solar + Nuclear + 80% Instate,Low RE/BESS Cost,291393736.4847394,4184058.856765363,0,295577795.3415048,10473.906,18764823.185694236,0.20451807600619604,15.751696267878765
statedpolicy_dgsolar_nuclear_instaterps_lowrecost,2050,SP + High Solar + Nuclear + 80% Instate,Low RE/BESS Cost,424669430.0266795,3815146.172027761,87783003,516267579.1987073,15730.893916666668,27918570.264222734,0.20259823865754945,18.491906079456264
statedpolicy_dgsolar_nuclear_instaterps_mid,2030,SP + High Solar + Nuclear + 80% Instate,Mid,177001982.5280104,5186824.438744383,20409269,202598075.9667548,4370.225083333334,7839489.807756768,0.20477639269406395,25.843273087273424
statedpolicy_dgsolar_nuclear_instaterps_mid,2040,SP + High Solar + Nuclear + 80% Instate,Mid,337740037.9062676,8474591.311018199,6802243,353016872.21728575,10473.906,18764823.185694236,0.20451807600619604,18.81269376875428
statedpolicy_dgsolar_nuclear_instaterps_mid,2050,SP + High Solar + Nuclear + 80% Instate,Mid,459943906.7657429,3969987.040908982,185637262,649551155.8066518,15730.893916666668,27918570.264222734,0.20259823865754945,23.26591761896356
statedpolicy_dgsolar_nuclear_instaterps_noflexibleload,2030,SP + High Solar + Nuclear + 80% Instate,No Flexible Load,175118120.56219208,3679027.0099807014,21946509,200743656.5721728,4370.225083333334,7839489.807756768,0.20477639269406395,25.60672460770947
statedpolicy_dgsolar_nuclear_instaterps_noflexibleload,2040,SP + High Solar + Nuclear + 80% Instate,No Flexible Load,328271927.9245865,16783138.00965438,9218326,354273391.9342409,10473.906,18764823.185694236,0.20451807600619604,18.879655215953687
statedpolicy_dgsolar_nuclear_instaterps_noflexibleload,2050,SP + High Solar + Nuclear + 80% Instate,No Flexible Load,465631111.0264741,21277390.08827086,183457392,670365893.114745,15730.893916666668,27918570.264222734,0.20259823865754945,24.011469311299575
statedpolicy_dgsolar_nuclear_instaterps_nointertrans,2030,SP + High Solar + Nuclear + 80% Instate,No Interregional Transmission Upgrade,173865971.6431652,7863915.962441307,20698230,202428117.6056065,4370.225083333334,7839489.807756768,0.20477639269406395,25.821593314059086
statedpolicy_dgsolar_nuclear_instaterps_nointertrans,2040,SP + High Solar + Nuclear + 80% Instate,No Interregional Transmission Upgrade,364814122.34596217,18028954.328878187,0,382843076.67484033,10473.906,18764823.185694236,0.20451807600619604,20.402168082601968
statedpolicy_dgsolar_nuclear_instaterps_nointertrans,2050,SP + High Solar + Nuclear + 80% Instate,No Interregional Transmission Upgrade,528735356.82568246,13414437.84206491,130984895,673134689.6677473,15730.893916666668,27918570.264222734,0.20259823865754945,24.110643320813608
statedpolicy_dgsolar_nuclear_lowngcost,2030,SP + High Solar + Nuclear,Low NatGas Price,149036794.9513396,20816567.672027618,34662153,204515515.62336722,4370.225083333334,7839489.807756768,0.20477639269406395,26.087860388696438
statedpolicy_dgsolar_nuclear_lowngcost,2040,SP + High Solar + Nuclear,Low NatGas Price,266286228.29842907,9889364.231486646,56150175,332325767.5299157,10473.906,18764823.185694236,0.20451807600619604,17.710039910382495
statedpolicy_dgsolar_nuclear_lowngcost,2050,SP + High Solar + Nuclear,Low NatGas Price,399657969.2831253,10471300.204579946,84786417,494915686.48770523,15730.893916666668,27918570.264222734,0.20259823865754945,17.727114311506593
statedpolicy_dgsolar_nuclear_lowrecost,2030,SP + High Solar + Nuclear,Low RE/BESS Cost,175659946.46932554,2410734.4579596724,11126028,189196708.92728522,4370.225083333334,7839489.807756768,0.20477639269406395,24.133803801885797
statedpolicy_dgsolar_nuclear_lowrecost,2040,SP + High Solar + Nuclear,Low RE/BESS Cost,291394026.27645516,4184047.846595376,-1,295578073.1230505,10473.906,18764823.185694236,0.20451807600619604,15.751711071191481
statedpolicy_dgsolar_nuclear_lowrecost,2050,SP + High Solar + Nuclear,Low RE/BESS Cost,435765074.43367934,3772141.803028928,-3,439537213.2367083,15730.893916666668,27918570.264222734,0.20259823865754945,15.743543063878498
statedpolicy_dgsolar_nuclear_mid,2030,SP + High Solar + Nuclear,Mid,177002317.8155023,5186516.343120277,20409741,202598575.15862256,4370.225083333334,7839489.807756768,0.20477639269406395,25.843336763849326
statedpolicy_dgsolar_nuclear_mid,2040,SP + High Solar + Nuclear,Mid,337739516.8498687,8474590.116992917,6802189,353016295.9668616,10473.906,18764823.185694236,0.20451807600619604,18.812663059675995
statedpolicy_dgsolar_nuclear_mid,2050,SP + High Solar + Nuclear,Mid,478311505.83005965,3974066.1686716517,16089015,498374586.9987313,15730.893916666668,27918570.264222734,0.20259823865754945,17.85100677728442
statedpolicy_dgsolar_nuclear_noflexibleload,2030,SP + High Solar + Nuclear,No Flexible Load,175116190.9120372,3678736.7553634765,21946725,200741652.66740066,4370.225083333334,7839489.807756768,0.20477639269406395,25.606468990976584
statedpolicy_dgsolar_nuclear_noflexibleload,2040,SP + High Solar + Nuclear,No Flexible Load,328270565.49223775,16782910.051374633,9217466,354270941.54361236,10473.906,18764823.185694236,0.20451807600619604,18.87952463168949
statedpolicy_dgsolar_nuclear_noflexibleload,2050,SP + High Solar + Nuclear,No Flexible Load,482193490.76616025,21272475.291376837,23740263,527206229.0575371,15730.893916666668,27918570.264222734,0.20259823865754945,18.883711596547787
statedpolicy_dgsolar_nuclear_nointertrans,2030,SP + High Solar + Nuclear,No Interregional Transmission Upgrade,173866226.0320537,7863918.977896613,20698243,202428388.0099503,4370.225083333334,7839489.807756768,0.20477639269406395,25.821627806653687
statedpolicy_dgsolar_nuclear_nointertrans,2040,SP + High Solar + Nuclear,No Interregional Transmission Upgrade,364812485.94855994,18028952.02880843,0,382841437.97736835,10473.906,18764823.185694236,0.20451807600619604,20.402080754442476
statedpolicy_dgsolar_nuclear_nointertrans,2050,SP + High Solar + Nuclear,No Interregional Transmission Upgrade,538697358.00512,13632348.200092409,0,552329706.2052125,15730.893916666668,27918570.264222734,0.20259823865754945,19.783595684805373
statedpolicy_doublezcfcost,2030,Stated Policy (SP),Doubled ZCF Fuel Price,82298176.59973274,2576707.536900728,9918646,94793530.13663347,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.95483535907397
statedpolicy_doublezcfcost,2040,Stated Policy (SP),Doubled ZCF Fuel Price,78854785.43060774,3216849.1830617813,1293448,83365082.61366951,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.70512073248194
statedpolicy_doublezcfcost,2050,Stated Policy (SP),Doubled ZCF Fuel Price,78037720.12645751,1120848.222103139,2865217,82023785.34856065,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.323718680079487
statedpolicy_highngcost,2030,Stated Policy (SP),High NatGas Price,94608361.20672776,1500284.4678848993,640973,96749618.67461266,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.511055223583735
statedpolicy_highngcost,2040,Stated Policy (SP),High NatGas Price,78625952.6174369,1602205.7233553566,0,80228158.34079225,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.813126551155293
statedpolicy_highngcost,2050,Stated Policy (SP),High NatGas Price,75320684.1214463,632841.620285261,0,75953525.74173155,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.597621465922863
statedpolicy_highrecost,2030,Stated Policy (SP),High RE/BESS Cost,82943221.06429851,13312244.486887071,18604972,114860437.55118558,1960.4601499999999,3516754.1880281805,0.20477639269406397,32.6609229448553
statedpolicy_highrecost,2040,Stated Policy (SP),High RE/BESS Cost,82335006.77993497,3233152.1250037546,19346570,104914728.90493873,1960.4601499999999,3516754.1880281805,0.20477639269406397,29.832829733193176
statedpolicy_highrecost,2050,Stated Policy (SP),High RE/BESS Cost,85451486.14805731,1351523.3338981187,10178473,96981482.48195542,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.576986418926328
statedpolicy_instaterps_doublezcfcost,2030,SP + 80% Instate,Doubled ZCF Fuel Price,82298201.57137391,2576766.0213479227,9918607,94793574.59272183,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.954848000301077
statedpolicy_instaterps_doublezcfcost,2040,SP + 80% Instate,Doubled ZCF Fuel Price,70979683.64193451,2756089.8947013635,24909208,98644981.53663588,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.050007553114035
statedpolicy_instaterps_doublezcfcost,2050,SP + 80% Instate,Doubled ZCF Fuel Price,52537041.5431994,1166750.3756730664,126206237,179910028.91887245,1960.4601499999999,3516754.1880281805,0.20477639269406397,51.15797673073839
statedpolicy_instaterps_highngcost,2030,SP + 80% Instate,High NatGas Price,94608305.38042751,1500274.8906449745,640990,96749570.27107248,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.51104145988642
statedpolicy_instaterps_highngcost,2040,SP + 80% Instate,High NatGas Price,69034910.687512815,1551548.0690526292,24070348,94656806.75656545,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.915957640371463
statedpolicy_instaterps_highngcost,2050,SP + 80% Instate,High NatGas Price,54905325.71377014,551826.9149580754,104809054,160266206.62872824,1960.4601499999999,3516754.1880281805,0.20477639269406397,45.572194717023535
statedpolicy_instaterps_highrecost,2030,SP + 80% Instate,High RE/BESS Cost,82942872.94779527,13312328.284795722,18604949,114860150.23259099,1960.4601499999999,3516754.1880281805,0.20477639269406397,32.66084124491859
statedpolicy_instaterps_highrecost,2040,SP + 80% Instate,High RE/BESS Cost,74787717.9118953,3102382.983084861,56589601,134479701.89498016,1960.4601499999999,3516754.1880281805,0.20477639269406397,38.239721830083894
statedpolicy_instaterps_highrecost,2050,SP + 80% Instate,High RE/BESS Cost,45324559.629767135,1134530.5903003493,248001560,294460650.22006744,1960.4601499999999,3516754.1880281805,0.20477639269406397,83.73080246054089
statedpolicy_instaterps_lowngcost,2030,SP + 80% Instate,Low NatGas Price,69518336.81507188,10249208.797694255,15708529,95476074.61276613,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.148919005424972
statedpolicy_instaterps_lowngcost,2040,SP + 80% Instate,Low NatGas Price,52369016.87136012,1969503.089252235,47813979,102152498.96061236,1960.4601499999999,3516754.1880281805,0.20477639269406397,29.04738105050457
statedpolicy_instaterps_lowngcost,2050,SP + 80% Instate,Low NatGas Price,35467237.312676616,1418616.0118324133,147851654,184737507.32450902,1960.4601499999999,3516754.1880281805,0.20477639269406397,52.53068524191907
statedpolicy_instaterps_lowrecost,2030,SP + 80% Instate,Low RE/BESS Cost,81650876.42644146,1680618.7200537107,5732967,89064462.14649518,1960.4601499999999,3516754.1880281805,0.20477639269406397,25.32575704315376
statedpolicy_instaterps_lowrecost,2040,SP + 80% Instate,Low RE/BESS Cost,55252152.963149525,1105755.9552691416,27543151,83901059.91841866,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.85752754742901
statedpolicy_instaterps_lowrecost,2050,SP + 80% Instate,Low RE/BESS Cost,47368466.782032736,644052.7759230642,108142026,156154545.5579558,1960.4601499999999,3516754.1880281805,0.20477639269406397,44.4030310931429
statedpolicy_instaterps_mid,2030,SP + 80% Instate,Mid,82298201.57137391,2576766.0213479227,9918607,94793574.59272183,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.954848000301077
statedpolicy_instaterps_mid,2040,SP + 80% Instate,Mid,70468087.50900257,2060073.6639201976,26127584,98655745.17292276,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.053068226596285
statedpolicy_instaterps_mid,2050,SP + 80% Instate,Mid,49263575.95013796,605375.7617879354,132145989,182014940.7119259,1960.4601499999999,3516754.1880281805,0.20477639269406397,51.756514951072084
statedpolicy_instaterps_noflexibleload,2030,SP + 80% Instate,No Flexible Load,81136698.40475175,2331252.290189889,10878882,94346832.69494164,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.827815551089525
statedpolicy_instaterps_noflexibleload,2040,SP + 80% Instate,No Flexible Load,67637193.66022247,3907425.7721157856,28825148,100369767.43233825,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.540455791314457
statedpolicy_instaterps_noflexibleload,2050,SP + 80% Instate,No Flexible Load,52319718.97460508,889337.8037209194,120373572,173582628.778326,1960.4601499999999,3516754.1880281805,0.20477639269406397,49.35876080541546
statedpolicy_instaterps_nointertrans,2030,SP + 80% Instate,No Interregional Transmission Upgrade,81093839.7805423,5621432.867844241,9481860,96197132.64838654,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.353954102297834
statedpolicy_instaterps_nointertrans,2040,SP + 80% Instate,No Interregional Transmission Upgrade,71645502.43209128,3654114.415007606,25380054,100679670.84709889,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.62857779194095
statedpolicy_instaterps_nointertrans,2050,SP + 80% Instate,No Interregional Transmission Upgrade,56205572.38688956,2096323.1900307373,129722032,188023927.5769203,1960.4601499999999,3516754.1880281805,0.20477639269406397,53.46518907036377
statedpolicy_lowngcost,2030,Stated Policy (SP),Low NatGas Price,69518436.39587077,10249242.912053416,15708611,95476290.3079242,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.148980339014564
statedpolicy_lowngcost,2040,Stated Policy (SP),Low NatGas Price,65321410.034741595,2276238.8714105785,10935652,78533300.90615217,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.33118856401654
statedpolicy_lowngcost,2050,Stated Policy (SP),Low NatGas Price,64388178.60788683,1539084.4946209681,13029688,78956951.10250778,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.45165481605025
statedpolicy_lowrecost,2030,Stated Policy (SP),Low RE/BESS Cost,81650865.13933873,1680580.9074825216,5732790,89064236.04682125,1960.4601499999999,3516754.1880281805,0.20477639269406397,25.325692751007697
statedpolicy_lowrecost,2040,Stated Policy (SP),Low RE/BESS Cost,66309981.607034445,1319694.467416048,0,67629676.0744505,1960.4601499999999,3516754.1880281805,0.20477639269406397,19.230708903305516
statedpolicy_lowrecost,2050,Stated Policy (SP),Low RE/BESS Cost,63905865.062509805,463476.37555836537,0,64369341.438068174,1960.4601499999999,3516754.1880281805,0.20477639269406397,18.303622600975594
statedpolicy_mid,2030,Stated Policy (SP),Mid,82298176.59973274,2576707.536900728,9918646,94793530.13663347,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.95483535907397
statedpolicy_mid,2040,Stated Policy (SP),Mid,78261746.5701749,2211599.9642138286,1398909,81872255.53438874,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.280630705751413
statedpolicy_mid,2050,Stated Policy (SP),Mid,73833902.15214863,622851.7544708698,2828449,77285202.9066195,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.976288012882918
statedpolicy_noflexibleload,2030,Stated Policy (SP),No Flexible Load,81136916.90609509,2331281.9276422523,10878397,94346595.83373734,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.827748198868804
statedpolicy_noflexibleload,2040,Stated Policy (SP),No Flexible Load,76668380.07754451,4022158.4409730304,1997106,82687644.51851754,1960.4601499999999,3516754.1880281805,0.20477639269406397,23.51248910145748
statedpolicy_noflexibleload,2050,Stated Policy (SP),No Flexible Load,74557393.41560434,890290.0368566094,4303751,79751434.45246094,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.677568629605304
statedpolicy_nointertrans,2030,Stated Policy (SP),No Interregional Transmission Upgrade,81093528.54957685,5621371.118054621,9481636,96196535.66763148,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.353784348961906
statedpolicy_nointertrans,2040,Stated Policy (SP),No Interregional Transmission Upgrade,82661408.68347053,3987954.237843096,335710,86985072.92131363,1960.4601499999999,3516754.1880281805,0.20477639269406397,24.73447624443878
statedpolicy_nointertrans,2050,Stated Policy (SP),No Interregional Transmission Upgrade,78223325.72503264,2018362.5891165966,479432,80721120.31414925,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.953301822726772
statedpolicy_nuclear_doublezcfcost,2030,SP + Nuclear,Doubled ZCF Fuel Price,82298176.59973274,2576707.536900728,9918646,94793530.13663347,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.95483535907397
statedpolicy_nuclear_doublezcfcost,2040,SP + Nuclear,Doubled ZCF Fuel Price,75107783.43835741,3146904.8495922913,1718534,79973222.28794971,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.74063469098764
statedpolicy_nuclear_doublezcfcost,2050,SP + Nuclear,Doubled ZCF Fuel Price,75288682.20446742,1483306.6516516018,3500089,80272077.85611902,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.82561520204715
statedpolicy_nuclear_highngcost,2030,SP + Nuclear,High NatGas Price,94608361.20672776,1500284.4678848993,640973,96749618.67461266,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.511055223583735
statedpolicy_nuclear_highngcost,2040,SP + Nuclear,High NatGas Price,76055257.21600145,1731546.981376047,0,77786804.1973775,1960.4601499999999,3516754.1880281805,0.20477639269406397,22.11891990124906
statedpolicy_nuclear_highngcost,2050,SP + Nuclear,High NatGas Price,75040333.21091272,797355.6318734959,0,75837688.84278622,1960.4601499999999,3516754.1880281805,0.20477639269406397,21.56468288314114
statedpolicy_nuclear_highrecost,2030,SP + Nuclear,High RE/BESS Cost,82943022.59150313,13312139.54894453,18604592,114859754.14044766,1960.4601499999999,3516754.1880281805,0.20477639269406397,32.66072861488472
statedpolicy_nuclear_highrecost,2040,SP + Nuclear,High RE/BESS Cost,79163809.61656901,3492086.253558443,19594412,102250307.87012745,1960.4601499999999,3516754.1880281805,0.20477639269406397,29.07519331837591
statedpolicy_nuclear_highrecost,2050,SP + Nuclear,High RE/BESS Cost,83957730.36109056,1365406.713563797,10442922,95766059.07465436,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.231376989800278
statedpolicy_nuclear_instaterps_doublezcfcost,2030,SP + Nuclear + 80% Instate,Doubled ZCF Fuel Price,82298201.57137391,2576766.0213479227,9918607,94793574.59272183,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.954848000301077
statedpolicy_nuclear_instaterps_doublezcfcost,2040,SP + Nuclear + 80% Instate,Doubled ZCF Fuel Price,67417613.95776625,2341705.154741169,28766414,98525733.11250742,1960.4601499999999,3516754.1880281805,0.20477639269406397,28.016098892527403
statedpolicy_nuclear_instaterps_doublezcfcost,2050,SP + Nuclear + 80% Instate,Doubled ZCF Fuel Price,55803994.71884487,1291422.5916061238,115426533,172521950.31045097,1960.4601499999999,3516754.1880281805,0.20477639269406397,49.05715358149124
statedpolicy_nuclear_instaterps_highngcost,2030,SP + Nuclear + 80% Instate,High NatGas Price,94608305.38042751,1500274.8906449745,640990,96749570.27107248,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.51104145988642
statedpolicy_nuclear_instaterps_highngcost,2040,SP + Nuclear + 80% Instate,High NatGas Price,66596667.744371355,1656988.7143537404,26326727,94580383.4587251,1960.4601499999999,3516754.1880281805,0.20477639269406397,26.894226437747033
statedpolicy_nuclear_instaterps_highngcost,2050,SP + Nuclear + 80% Instate,High NatGas Price,55857980.331875,562420.0316126706,102272367,158692767.36348766,1960.4601499999999,3516754.1880281805,0.20477639269406397,45.12478236429302
statedpolicy_nuclear_instaterps_highrecost,2030,SP + Nuclear + 80% Instate,High RE/BESS Cost,82942872.94779527,13312328.284795722,18604949,114860150.23259099,1960.4601499999999,3516754.1880281805,0.20477639269406397,32.66084124491859
statedpolicy_nuclear_instaterps_highrecost,2040,SP + Nuclear + 80% Instate,High RE/BESS Cost,71578979.35096624,3220292.0161393937,58951580,133750851.36710563,1960.4601499999999,3516754.1880281805,0.20477639269406397,38.0324709137828
statedpolicy_nuclear_instaterps_highrecost,2050,SP + Nuclear + 80% Instate,High RE/BESS Cost,54225071.62418575,1333244.4692648507,230970975,286529291.0934506,1960.4601499999999,3516754.1880281805,0.20477639269406397,81.47549580487045
statedpolicy_nuclear_instaterps_lowngcost,2030,SP + Nuclear + 80% Instate,Low NatGas Price,69518336.81507188,10249208.797694255,15708529,95476074.61276613,1960.4601499999999,3516754.1880281805,0.20477639269406397,27.148919005424972
