name,case,year,rps_revenue,capacity,capacityfactor,rps_revenue_per_mwh,Scenario,TechSensitivity
MIS_East,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_nuclear_instaterps_highrecost,2030,31392050,1499.8591579999998,0.2052567579908676,11.640392570220206,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_nuclear_instaterps_highrecost,2030,11045351,526.977542,0.20525675799086757,11.656974404194083,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,481.7118708,0.20897022831050224,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,660.7404018,0.2135271851225692,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,2011.9683527999998,0.20477639269406395,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,3870.9800471999997,0.20477639269406395,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,4033.2367397,0.21416846841890763,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,867.8948198999999,0.21118631888509906,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,162.3904909,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,132.57017249999998,0.21701011644492688,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_nuclear_instaterps_highrecost,2030,-0,510.9217339999999,0.21617944195790062,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,576.0690112,0.21632883277249973,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
MIS_East,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_nuclear_instaterps_highrecost,2040,14159122,1499.8591579999998,0.2052567579908676,5.250301860810029,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_nuclear_instaterps_highrecost,2040,4981913,526.977542,0.20525675799086757,5.257780610586458,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,554.1260735999999,0.2089702283105023,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_nuclear_instaterps_highrecost,2040,-1,851.8024264,0.21368800382899353,-6.271578734821266e-7,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_nuclear_instaterps_highrecost,2040,16185963,2011.9683527999998,0.20477639269406395,4.484700072541435,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_nuclear_instaterps_highrecost,2040,31116504,3870.9800471999997,0.20477639269406395,4.481112735640704,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_nuclear_instaterps_highrecost,2040,-5,5600.248060299999,0.21422300045639764,-4.757650507644289e-7,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_nuclear_instaterps_highrecost,2040,-1,1003.9050746999999,0.21160059819672264,-5.373860063666261e-7,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,162.3904909,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,132.57017249999998,0.21701011644492688,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_nuclear_instaterps_highrecost,2040,-0,510.9217339999999,0.21617944195790062,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,597.4987064999999,0.2160649114455775,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
MIS_East,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_nuclear_instaterps_highrecost,2050,1954692,1499.8591579999998,0.2052567579908676,0.7248135191511506,DD + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_nuclear_instaterps_highrecost,2050,687762,526.977542,0.20525675799086757,0.7258460170416793,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,619.4562782999999,0.2089702283105023,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,984.2753859999999,0.21376285587337626,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_nuclear_instaterps_highrecost,2050,120466315,2011.9683527999998,0.20477639269406395,33.378013505856856,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_nuclear_instaterps_highrecost,2050,231588983,3870.9800471999997,0.20477639269406395,33.35131546768167,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_nuclear_instaterps_highrecost,2050,-1,6601.6998159,0.21423707544669515,-8.071337172432801e-8,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,1098.2078594999998,0.21182759966083792,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,162.3904909,0.20723534246575342,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,132.57017249999998,0.21701011644492688,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_nuclear_instaterps_highrecost,2050,-0,510.9217339999999,0.21617944195790062,-0,DD + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,552.315614,0.2166453037361896,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,136.2883046,0.2028285844748858,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,32494868,1499.8591579999998,0.2052567579908676,12.049325228441159,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,11433379,526.977542,0.20525675799086757,12.0664890012504,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,481.7118708,0.20897022831050224,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,660.7404018,0.2135271851225692,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,2836.10796,0.20477639269406395,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-1,5456.605373333334,0.2047763926940639,-1.021629580764239e-7,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,164.4267353,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,4033.2367397,0.21416846841890763,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,867.8948198999999,0.21118631888509906,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,162.3904909,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2030,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,576.0690112,0.21632883277249973,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,136.2883046,0.2028285844748858,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,14130792,1499.8591579999998,0.2052567579908676,5.23979689788106,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,4971945,526.977542,0.20525675799086757,5.247260644234912,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-1,554.1260735999999,0.2089702283105023,-9.858319538955441e-7,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-1,851.8024264,0.21368800382899353,-6.271578734821266e-7,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-11,4923.5668335,0.20402108074123393,-1.2500681719140438e-6,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-21,9472.8274165,0.20477639269406392,-1.2358212971887617e-6,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,164.4267353,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-7,5600.248060299999,0.21422300045639764,-6.660710710702005e-7,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-1,1003.9050746999999,0.21160059819672264,-5.373860063666261e-7,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,162.3904909,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2040,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,597.4987064999999,0.2160649114455775,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,136.2883046,0.2028285844748858,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_East,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,3612137,1499.8591579999998,0.2052567579908676,1.3394057634788905,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
NY_West,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,1270937,526.977542,0.20525675799086757,1.3413136511771526,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_COMD,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,619.4562782999999,0.2089702283105023,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Delaware,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,984.2753859999999,0.21376285587337626,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_Dom,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJCoast,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,54793904,6721.456701,0.1995537296539378,4.663423790035071,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_NJLand,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,107862382,12931.925465666667,0.20418064303328684,4.663244005723438,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_PECO,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,164.4267353,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_SMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-1,6601.6998159,0.21423707544669515,-8.071337172432801e-8,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WEST,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,1098.2078594999998,0.21182759966083792,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
PJM_WestMAC,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,162.3904909,0.20723534246575342,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_TVA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
SC_VACA,deepdecarbonization_dgsolar_nuclear_instaterps_highrecost,2050,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar + Nuclear + 80% Instate,High RE/BESS Cost
MIS_Central,currentpolicy_highngcost,2030,-0,552.315614,0.2166453037361896,-0,Current Policy (CP),High NatGas Price
MIS_East,currentpolicy_highngcost,2030,-0,136.2883046,0.2028285844748858,-0,Current Policy (CP),High NatGas Price
NY_East,currentpolicy_highngcost,2030,38004343,1499.8591579999998,0.2052567579908676,14.092277245140103,Current Policy (CP),High NatGas Price
NY_West,currentpolicy_highngcost,2030,13371898,526.977542,0.20525675799086757,14.112351225551278,Current Policy (CP),High NatGas Price
PJM_COMD,currentpolicy_highngcost,2030,391468,481.7118708,0.20897022831050224,0.4439360310173479,Current Policy (CP),High NatGas Price
PJM_Delaware,currentpolicy_highngcost,2030,520474,626.3270352,0.21348779139614651,0.44434544306252427,Current Policy (CP),High NatGas Price
PJM_Dom,currentpolicy_highngcost,2030,155697,184.80067759999997,0.21561282498164652,0.4460648368876372,Current Policy (CP),High NatGas Price
PJM_NJCoast,currentpolicy_highngcost,2030,1605908,2011.9683527999998,0.20477639269406395,0.4449544166198126,Current Policy (CP),High NatGas Price
PJM_NJLand,currentpolicy_highngcost,2030,3087257,3870.9800471999997,0.20477639269406395,0.44459836043586115,Current Policy (CP),High NatGas Price
PJM_PECO,currentpolicy_highngcost,2030,133455,164.4267353,0.20723534246575342,0.447089516377122,Current Policy (CP),High NatGas Price
PJM_SMAC,currentpolicy_highngcost,2030,3162882,3789.0107571,0.2141615280230577,0.4449503865606044,Current Policy (CP),High NatGas Price
PJM_WEST,currentpolicy_highngcost,2030,693966,843.3971690999999,0.21109749974953237,0.44495783520354476,Current Policy (CP),High NatGas Price
PJM_WestMAC,currentpolicy_highngcost,2030,129006,162.3904909,0.20723534246575342,0.4376041033020131,Current Policy (CP),High NatGas Price
SC_TVA,currentpolicy_highngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,Current Policy (CP),High NatGas Price
SC_VACA,currentpolicy_highngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,Current Policy (CP),High NatGas Price
MIS_Central,currentpolicy_highngcost,2040,-0,552.315614,0.2166453037361896,-0,Current Policy (CP),High NatGas Price
MIS_East,currentpolicy_highngcost,2040,-0,136.2883046,0.2028285844748858,-0,Current Policy (CP),High NatGas Price
NY_East,currentpolicy_highngcost,2040,20636629,1499.8591579999998,0.2052567579908676,7.6522069404830475,Current Policy (CP),High NatGas Price
NY_West,currentpolicy_highngcost,2040,7261036,526.977542,0.20525675799086757,7.663107383362627,Current Policy (CP),High NatGas Price
PJM_COMD,currentpolicy_highngcost,2040,-0,481.7118708,0.20897022831050224,-0,Current Policy (CP),High NatGas Price
PJM_Delaware,currentpolicy_highngcost,2040,-0,659.7536385999999,0.21352611278329442,-0,Current Policy (CP),High NatGas Price
PJM_Dom,currentpolicy_highngcost,2040,-0,184.80067759999997,0.21561282498164652,-0,Current Policy (CP),High NatGas Price
PJM_NJCoast,currentpolicy_highngcost,2040,-0,2011.9683527999998,0.20477639269406395,-0,Current Policy (CP),High NatGas Price
PJM_NJLand,currentpolicy_highngcost,2040,-0,3870.9800471999997,0.20477639269406395,-0,Current Policy (CP),High NatGas Price
PJM_PECO,currentpolicy_highngcost,2040,-0,164.4267353,0.20723534246575342,-0,Current Policy (CP),High NatGas Price
PJM_SMAC,currentpolicy_highngcost,2040,-0,4180.2226445,0.21419610543697465,-0,Current Policy (CP),High NatGas Price
PJM_WEST,currentpolicy_highngcost,2040,-0,867.1923782999999,0.21118384198202284,-0,Current Policy (CP),High NatGas Price
PJM_WestMAC,currentpolicy_highngcost,2040,-0,162.3904909,0.20723534246575342,-0,Current Policy (CP),High NatGas Price
SC_TVA,currentpolicy_highngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,Current Policy (CP),High NatGas Price
SC_VACA,currentpolicy_highngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,Current Policy (CP),High NatGas Price
MIS_Central,currentpolicy_highngcost,2050,-0,552.315614,0.2166453037361896,-0,Current Policy (CP),High NatGas Price
MIS_East,currentpolicy_highngcost,2050,-0,136.2883046,0.2028285844748858,-0,Current Policy (CP),High NatGas Price
NY_East,currentpolicy_highngcost,2050,11231194,1499.8591579999998,0.2052567579908676,4.164605598943101,Current Policy (CP),High NatGas Price
NY_West,currentpolicy_highngcost,2050,3951716,526.977542,0.20525675799086757,4.170537655584165,Current Policy (CP),High NatGas Price
PJM_COMD,currentpolicy_highngcost,2050,-0,481.7118708,0.20897022831050224,-0,Current Policy (CP),High NatGas Price
PJM_Delaware,currentpolicy_highngcost,2050,-0,687.3830082,0.21355497451030248,-0,Current Policy (CP),High NatGas Price
PJM_Dom,currentpolicy_highngcost,2050,-0,184.80067759999997,0.21561282498164652,-0,Current Policy (CP),High NatGas Price
PJM_NJCoast,currentpolicy_highngcost,2050,-0,2011.9683527999998,0.20477639269406395,-0,Current Policy (CP),High NatGas Price
PJM_NJLand,currentpolicy_highngcost,2050,-0,3870.9800471999997,0.20477639269406395,-0,Current Policy (CP),High NatGas Price
PJM_PECO,currentpolicy_highngcost,2050,-0,164.4267353,0.20723534246575342,-0,Current Policy (CP),High NatGas Price
PJM_SMAC,currentpolicy_highngcost,2050,-0,4397.3858101,0.21420316221044064,-0,Current Policy (CP),High NatGas Price
PJM_WEST,currentpolicy_highngcost,2050,-0,886.8607430999999,0.2112517121163676,-0,Current Policy (CP),High NatGas Price
PJM_WestMAC,currentpolicy_highngcost,2050,-0,162.3904909,0.20723534246575342,-0,Current Policy (CP),High NatGas Price
SC_TVA,currentpolicy_highngcost,2050,-0,132.57017249999998,0.21701011644492688,-0,Current Policy (CP),High NatGas Price
SC_VACA,currentpolicy_highngcost,2050,-0,510.9217339999999,0.21617944195790062,-0,Current Policy (CP),High NatGas Price
MIS_Central,statedpolicy_highngcost,2030,-0,552.315614,0.2166453037361896,-0,Stated Policy (SP),High NatGas Price
MIS_East,statedpolicy_highngcost,2030,-0,136.2883046,0.2028285844748858,-0,Stated Policy (SP),High NatGas Price
NY_East,statedpolicy_highngcost,2030,29704612,1499.8591579999998,0.2052567579908676,11.014678710886164,Stated Policy (SP),High NatGas Price
NY_West,statedpolicy_highngcost,2030,10451623,526.977542,0.20525675799086757,11.030369410015686,Stated Policy (SP),High NatGas Price
PJM_COMD,statedpolicy_highngcost,2030,160438,481.7118708,0.20897022831050224,0.18194133095006812,Stated Policy (SP),High NatGas Price
PJM_Delaware,statedpolicy_highngcost,2030,213309,626.6970713999999,0.21348823799470185,0.18200086644170477,Stated Policy (SP),High NatGas Price
PJM_Dom,statedpolicy_highngcost,2030,63810,184.80067759999997,0.21561282498164652,0.18281275324380133,Stated Policy (SP),High NatGas Price
PJM_NJCoast,statedpolicy_highngcost,2030,658160,2011.9683527999998,0.20477639269406395,0.18235863999836593,Stated Policy (SP),High NatGas Price
PJM_NJLand,statedpolicy_highngcost,2030,1265271,3870.9800471999997,0.20477639269406395,0.18221269304986346,Stated Policy (SP),High NatGas Price
PJM_PECO,statedpolicy_highngcost,2030,54695,164.4267353,0.20723534246575342,0.1832345067494413,Stated Policy (SP),High NatGas Price
PJM_SMAC,statedpolicy_highngcost,2030,1296265,3791.5132052999998,0.21416158255810666,0.18223657662460357,Stated Policy (SP),High NatGas Price
PJM_WEST,statedpolicy_highngcost,2030,284412,843.6605847,0.2110984822277493,0.18230179285245254,Stated Policy (SP),High NatGas Price
PJM_WestMAC,statedpolicy_highngcost,2030,52872,162.3904909,0.20723534246575342,0.1793482795357118,Stated Policy (SP),High NatGas Price
SC_TVA,statedpolicy_highngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,Stated Policy (SP),High NatGas Price
SC_VACA,statedpolicy_highngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,Stated Policy (SP),High NatGas Price
MIS_Central,statedpolicy_highngcost,2040,-0,552.315614,0.2166453037361896,-0,Stated Policy (SP),High NatGas Price
MIS_East,statedpolicy_highngcost,2040,-0,136.2883046,0.2028285844748858,-0,Stated Policy (SP),High NatGas Price
NY_East,statedpolicy_highngcost,2040,31318039,1499.8591579999998,0.2052567579908676,11.612948771726176,Stated Policy (SP),High NatGas Price
NY_West,statedpolicy_highngcost,2040,11019310,526.977542,0.20525675799086757,11.629491414250202,Stated Policy (SP),High NatGas Price
PJM_COMD,statedpolicy_highngcost,2040,-0,481.7118708,0.20897022831050224,-0,Stated Policy (SP),High NatGas Price
PJM_Delaware,statedpolicy_highngcost,2040,-0,661.6038196,0.21352812079547911,-0,Stated Policy (SP),High NatGas Price
PJM_Dom,statedpolicy_highngcost,2040,-0,184.80067759999997,0.21561282498164652,-0,Stated Policy (SP),High NatGas Price
PJM_NJCoast,statedpolicy_highngcost,2040,-0,2011.9683527999998,0.20477639269406395,-0,Stated Policy (SP),High NatGas Price
PJM_NJLand,statedpolicy_highngcost,2040,-0,3870.9800471999997,0.20477639269406395,-0,Stated Policy (SP),High NatGas Price
PJM_PECO,statedpolicy_highngcost,2040,-0,164.4267353,0.20723534246575342,-0,Stated Policy (SP),High NatGas Price
PJM_SMAC,statedpolicy_highngcost,2040,-0,4192.7348855,0.21419624883045676,-0,Stated Policy (SP),High NatGas Price
PJM_WEST,statedpolicy_highngcost,2040,-0,868.5094562999999,0.21118848288863662,-0,Stated Policy (SP),High NatGas Price
PJM_WestMAC,statedpolicy_highngcost,2040,-0,162.3904909,0.20723534246575342,-0,Stated Policy (SP),High NatGas Price
SC_TVA,statedpolicy_highngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,Stated Policy (SP),High NatGas Price
SC_VACA,statedpolicy_highngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,Stated Policy (SP),High NatGas Price
MIS_Central,statedpolicy_highngcost,2050,-0,552.315614,0.2166453037361896,-0,Stated Policy (SP),High NatGas Price
MIS_East,statedpolicy_highngcost,2050,-0,136.2883046,0.2028285844748858,-0,Stated Policy (SP),High NatGas Price
NY_East,statedpolicy_highngcost,2050,48336354,1499.8591579999998,0.2052567579908676,17.923459473756374,Stated Policy (SP),High NatGas Price
NY_West,statedpolicy_highngcost,2050,17007236,526.977542,0.20525675799086757,17.948991819100012,Stated Policy (SP),High NatGas Price
PJM_COMD,statedpolicy_highngcost,2050,-0,481.7118708,0.20897022831050224,-0,Stated Policy (SP),High NatGas Price
PJM_Delaware,statedpolicy_highngcost,2050,-0,690.3432978,0.21355792981469393,-0,Stated Policy (SP),High NatGas Price
PJM_Dom,statedpolicy_highngcost,2050,-0,184.80067759999997,0.21561282498164652,-0,Stated Policy (SP),High NatGas Price
PJM_NJCoast,statedpolicy_highngcost,2050,-0,2011.9683527999998,0.20477639269406395,-0,Stated Policy (SP),High NatGas Price
PJM_NJLand,statedpolicy_highngcost,2050,-0,3870.9800471999997,0.20477639269406395,-0,Stated Policy (SP),High NatGas Price
PJM_PECO,statedpolicy_highngcost,2050,-0,164.4267353,0.20723534246575342,-0,Stated Policy (SP),High NatGas Price
PJM_SMAC,statedpolicy_highngcost,2050,-0,4417.4053957,0.21420334799001345,-0,Stated Policy (SP),High NatGas Price
PJM_WEST,statedpolicy_highngcost,2050,-0,888.9680678999999,0.21125880579032308,-0,Stated Policy (SP),High NatGas Price
PJM_WestMAC,statedpolicy_highngcost,2050,-0,162.3904909,0.20723534246575342,-0,Stated Policy (SP),High NatGas Price
SC_TVA,statedpolicy_highngcost,2050,-0,132.57017249999998,0.21701011644492688,-0,Stated Policy (SP),High NatGas Price
